brand,brandID,cat_1,cat_2,cat_3,cat_4,country,fb_avg_comments_num,fb_avg_comments_num_growth,fb_avg_comments_num_merged,fb_avg_likes_num,fb_avg_likes_num_growth,fb_avg_likes_num_merged,fb_avg_shares_num,fb_avg_shares_num_growth,fb_avg_shares_num_merged,fb_engagement,fb_followers,fb_followers_growth,fb_followers_merged,fb_likes,fb_likes_growth,fb_likes_merged,fb_score,fb_username,final_score,ig_avg_comments_num,ig_avg_comments_num_growth,ig_avg_comments_num_merged,ig_avg_likes_num,ig_avg_likes_num_growth,ig_avg_likes_num_merged,ig_engagement,ig_followers,ig_followers_growth,ig_followers_merged,ig_score,ig_username
Bijou Candles,2303.0,Fragrance,Candles,,,,0.2326047251746221,0.43472559762993074,0.3030559970304215,0.23895468612847118,0.5107518158066343,0.3255848509265973,0.2298495383569864,0.37517742782445435,0.2850595540614357,0.3120719344510372,0.26218093475484944,0.43301851637837685,0.3266090017912988,0.2621888963489065,0.44032231833535684,0.32867125896068683,0.43244141742672926,BijouCandle,0.40059848568805895,0.2567372145139472,0.419841524493374,0.318629413906403,0.2478116174219498,0.26137001458054704,0.25441030071754966,0.267909452641914,0.2568449456831678,0.4921148744443957,0.33752736742278555,0.36599551085374427,bijoucandles
Anna Paghera,2305.0,Home,Fragrance,Electronic,,,,,,,,,,,,,0.2615040199296093,0.14084276670595275,0.18308062047467297,0.2615113100461168,0.14576230805357593,0.18718861443711587,0.17614558003331013,annapaghera,0.20105091816966583,0.23008086893551355,0.5313052978340236,0.32110692295436877,0.2300940933867376,0.4968064450295277,0.31451958697627347,0.31614095241651546,0.24194489596327243,0.14790113424795745,0.1835797815824021,0.22319426074265453,annapaghera
Lightovo,2306.0,Home,Décor,Lighting,,,,,,,,,,,,,0.2615245113454516,0.13968851966516416,0.18210760380330202,0.26152516164841905,0.1401065027038631,0.18246258460081624,0.1750293275051757,Lightovo,0.17180360323169985,,,,,,,,0.24233665887870698,0.11999993095612742,0.16051584714002684,0.16851614367732443,lightovo_studio
SANDOVAL,2307.0,Fragrance,Candles,,,,,,,,,,,,,,,,,,,,,sandovalaromatics,,,,,,,,,,,,,studiosandoval
Kids Concept,2308.0,Kids,Furniture,Toy,,,,,,0.24019724287923738,0.26464664150909584,0.2518299046238928,0.23156949195117169,0.23561284991870746,0.23357367375858207,0.2510999550469495,0.26158160868559305,0.9989040991849315,0.4145940561735706,0.26158237722678157,0.9993843616561692,0.4146363722755685,0.43901006963346667,kidsconceptofficial,0.3832305482435449,0.2519459128092301,0.48693081105478414,0.3320722488714231,0.2492484324234841,0.21695313603808983,0.23198218420970357,0.25088719319089436,0.27578789766813977,0.36813609526739743,0.31533994969408574,0.317807276465651,kidsconcept
Ostrichpillow,2311.0,Pillows,Design,,Sino Project,,0.2279460815250488,0.2770067744876659,0.2500930851206687,0.236715304201563,0.14809546929132913,0.18220105297970685,0.24279211228149855,0.5843611214939235,0.34305196480974176,0.21386852782887839,0.26208733674997287,0.21179228136440137,0.23427078458394296,0.262104695359393,0.22160031024896382,0.24015662908553603,0.21815844189121938,Ostrichpillow,0.1576833266337867,0.23053546992012403,0.0001598725994715555,0.0003195236145124706,0.2314781511673384,0.3285133349515692,0.2715886269465848,0.0012735992950369908,0.246835155956253,0.5805118508328646,0.34638605581202414,0.04620559736861308,ostrichpillowofficial
Original BTC,2312.0,Design,Home,UK,Sino Project,,,,,,,,,,,,,,,,,,,originalbtc,,,,,,,,,,,,,originalbtc
Belle & Bio,2314.0,Skincare,Health,,,,0.6822957051260243,0.9998080474713349,0.811085208848489,0.27100589234079014,0.3679523722608476,0.3121244892125495,0.4437904228960982,0.9986809936068246,0.6145079277419017,0.40090495600935133,0.26202919293508853,0.33437366489889836,0.2938136878498813,0.2620347014165048,0.33519590503991814,0.29413415167823886,0.4568034612044377,belleetbiofr,0.3748840636925396,0.26468672313627317,0.5196604365980914,0.35073045500234123,0.23550727193359489,0.3316809289972554,0.27544039390222547,0.2910606319292039,0.24444049459936165,0.2151583620748737,0.22886661130251237,0.2690849684633276,belleetbio
Colette Bream,2315.0,Toy,Home,USA,Sino Project,US,,,,,,,,,,,,,,,,,,colettebream,,,,,,,,,,,,,colettebream
MASUDA KIRIBAKO,2316.0,Home,Décor,Wooden,,,,,,,,,,,,,0.2614249331275866,0.22556100825886014,0.24217237701927888,0.26143858337235254,0.22679503274436044,0.2428877083400084,0.24536374142780737,kiribako,0.25742266191612306,,,,,,,,,,,,
Nicola� Parfumeur-Cr�ateur,2318.0,Fragrance,Candles,,,,,,,,,,,,,,0.2616709714232763,0.17830681363970083,0.2120912406057554,0.26167386828661,0.17886618942077748,0.2124874089089469,0.21008950867199855,NicolaiParis,0.18027202422109206,0.23341458728256334,0.1472178963015835,0.18055634233983972,0.241758352211417,0.06903899577148485,0.1074060249507881,0.11951061099333711,0.25030373439805254,0.4188009052367361,0.3133364330196753,0.14442438775877933,nicolaiparfums
Timorous Beasties,2319.0,Home,Cushions,Furniture,,,,,,,,,,,,,,,,,,,,TimorousBeasties,,,,,,,,,,,,,Timorous_Beasties
Sunday Riley,2320.0,Skincare,,,,,0.23637354908245825,0.4187392379403681,0.3021735547610369,0.24095755977864025,0.2931628550768315,0.26450891676240074,0.231610433923012,0.38437777697100206,0.28905067382834754,0.27607942764235716,0.26310329504124474,0.4387430741445751,0.3289459162348406,0.26304533259237595,0.3982036335561488,0.31681140565970306,0.3930959571938381,sundayrileyskincare,0.33683102389187,0.4516903994762713,0.1104261884837869,0.17746656212332912,0.3173802418137722,0.17673367386289582,0.22703985606406943,0.2122195670324316,0.4239567998489873,0.9952135362896233,0.594611563203549,0.2690461777278227,sundayriley
Milagrow Robotic Massager,2321.0,Electronic,,,,,,,,,,,,,,,,,,,,,,milagrowhumantech,,,,,,,,,,,,,milagrow
REMIO Japan,2323.0,Kitchen,Accessories,,,,,,,0.23727990123015966,0.34254831990987583,0.2803583149332168,,,,0.275677181001127,0.26143390790937326,0.10712944221993378,0.15198075837916386,0.26144371785617004,0.11328886594315578,0.15807892659662107,0.14178492807409232,REMIOjapan,0.21497959665685576,,,,,,,,,,,,
INIKA Organic,2325.0,Skincare,,,,,0.2937781502442897,0.9098582655726003,0.4441482074351931,0.25145099119177017,0.32498325832905406,0.28352708915371144,0.2459976594169395,0.23381785073308528,0.2397531667630079,0.2940578561330984,0.26394817070204196,0.2640030356556893,0.2639756003280689,0.26388412542472056,0.2533616705157407,0.25851586756207606,0.331614290001008,inikaorganic,0.26681985617990794,0.2349038279415999,0.9079156116942263,0.3732398054112118,0.2546560893228203,0.098264141848203,0.14180860077471713,0.16782382585306055,0.29244478757019576,0.21495802886508972,0.24778480943247505,0.18004897658931832,inikaorganic
Wonder Machines,2326.0,Gadget,Lifestyle,USA,Sino Project,US,,,,,,,,,,,,,,,,,,wondermachines,,,,,,,,,,,,,wondermachines
La Corallina,2327.0,Home,Décor,,,,0.24711966673574845,0.36395202514969466,0.29436710735294275,0.2783391883388276,0.7166851988677404,0.4009581656733516,0.24831775919003685,0.4254419730423073,0.3135978372029586,0.355416712134193,0.26215097043997493,0.9998411265505148,0.4153897987730275,0.26214973788990614,0.999583764804658,0.41536603630312025,0.599613444900148,Corallinafirenze,0.5863687005475697,0.29268907674743194,0.5248850163846214,0.37581452772222745,0.27877872608680015,0.8168486089134491,0.4156888155745299,0.4049474848224036,0.25468220266104347,0.9888687811916677,0.405045362203605,0.5728177918489161,lacorallina_official
Karethic,2332.0,Skincare,,,,,,,,,,,,,,,0.26199330518895503,0.27229739243568246,0.26704598884361613,0.2620016952590519,0.26554188369484594,0.26375991089984085,0.2732444191544247,Karethic,0.26992299076967247,0.3414241446526415,0.3443568328169003,0.3428842180301645,0.24105478966155025,0.2895260561713664,0.26307637420407276,0.27933021516213574,0.2464612179758323,0.2190199021437302,0.23193169179203735,0.26656017949620764,karethic
guuuay.studio,2333.0,Design,Stationary,Thailand,Sino Project,TH,,,,,,,,,,,,,,,,,,guuuay,,,,,,,,,,,,,guuuay
Reise,2338.0,Beauty,Skincare,Eco-Friendly,Taiwan,,,,,,,,,,,,0.2622627423669573,0.6116971336858408,0.3671229587861862,0.2622217444300571,0.5900251149879125,0.36308122042324115,0.3590547272878534,reisetw,0.35127007036458946,,,,,,,,0.24249629256664137,0.9456009542520079,0.38600329437273945,0.3433089388293472,reise_tw
Wally 1925,2340.0,Home,Fragrance,,,,,,,,,,,,,,0.2615193796407232,0.44455389698907677,0.3293127305776936,0.2615249612872209,0.43559444985720897,0.32682728328800775,0.3323867270336929,wally1925,0.27422317879224944,0.23049900771292942,0.21018020937592777,0.21987117986677607,0.2319523799259405,0.13021313218924313,0.16679250176256516,0.17750530523705432,0.2423842455882969,0.8041042574288103,0.37248799819453676,0.19978930718554824,wallycosmetici1925
Durance,2342.0,Skincare,Fragrance,Candles,,,,,,,,,,,,,0.2629916611438521,0.2908611838684811,0.2762252341816024,0.2629768835767816,0.28480145316281896,0.2734544014160259,0.28303297128718935,Durancefrance,0.2112951163214174,0.32309585275509883,6.016731430279507e-07,1.2033440451735515e-06,0.2550148348089367,0.0004944933559597349,0.000987072702119166,4.7958363144062075e-06,0.2565428423659662,0.035257675512750906,0.061995121578348376,0.0958310467797762,durance_france
Le Petit Olivier,2343.0,Skincare,,,,,,,,,,,,,,,0.2641852704935073,0.11440077643619416,0.1596625143085383,0.2642477333724879,0.11031190256076039,0.15564768554443253,0.14998098661453685,lepetitolivier,0.14866349676681648,0.4644038164859555,7.21455033442238e-15,1.4429100668844537e-14,0.25236294070011234,2.1024692631289346e-05,4.2045882364131455e-05,5.771640261595765e-14,0.24987196290238836,0.09214781016736347,0.13464224010803025,0.14733422615266495,lepetitolivier_officiel
amadana（アマダナ）,2344.0,Tech,Stationery,Japan,Sino Project,JP,,,,,,,,,,,0.2619033051345334,0.17798741648730576,0.21194124067229614,0.2619233703719685,0.18446268078795502,0.21647220801046155,0.20991222546838176,amadana,0.24123912465601635,,,,,,,,,,,,amadana_taiwan
RMS Beauty,2346.0,Skincare,,,,,,,,,,,,,,,0.2632183122412599,0.29482285533783725,0.2781256254940194,0.26313697702800476,0.2870593589116093,0.274578098753054,0.28501934380245153,rmsbeauty,0.41493936323766956,0.566838127932943,0.8518887108311486,0.6807272391849508,0.3821728498262017,0.20434492670894963,0.2663008219434767,0.31410802587861164,0.37337342295952025,0.9622186989196447,0.5379889314498184,0.5129457320093279,rmsbeauty
Bahne & Co,2347.0,Home,Design,Décor,,,,,,,,,,,,,0.26140322354090295,0.6725459212900128,0.37647804011068287,0.261411947437051,0.6818332421847314,0.3779279398992717,0.36457962884460576,BahneinteriorDK,0.272352241451101,0.23143954201815883,0.30593635051029777,0.2635241730538209,0.23266427793920186,0.06618074111916795,0.103049362472158,0.12155475861694563,0.24639329684335665,0.36093501459418326,0.29286290962318157,0.1242303548993043,bahneinterior
Cerabella,2349.0,Candles,Fragrance,,,,,,,0.24454785007915325,0.2559517029573947,0.2501198584597267,0.236425342528168,0.41533801738192966,0.30132541675260127,0.26272643380316424,0.2614035810781968,0.912371548024961,0.40637628795186775,0.2614115610519244,0.9025285200481972,0.40540126274659594,0.4536589469967953,cerabellacandles,0.3404577862923492,0.23355797500446607,0.33510370452600335,0.27526434596475985,0.2376494822810636,0.09464521831514089,0.13537614107366466,0.1550787343051838,0.24364476420700568,0.36881409657321396,0.29343888822614844,0.161296522913337,cerabellacandles
瀏海樹BANGSTREE,2350.0,Lifestyle,Fashion,Taiwan,Sino Project,TW,,,,,,,,,,,,,,,,,,bangstree,,,,,,,,,,,,,bangstree2012
L'erboristica,2352.0,Skincare,,,,,0.23634130616615265,0.4423852553970802,0.30808845567612964,0.34652395360518984,0.975595769593012,0.5114019513786315,0.2739235340291956,0.6975681748544913,0.39337513215013026,0.4290316840418348,0.2630334040808977,0.9970408151315283,0.41625332161077633,0.2630343863642963,0.9982482520610135,0.4163596777133456,0.6807779299786241,athenasofficial,0.5266579147023597,0.239617584447651,0.43484644095326314,0.30897675743325953,0.23316638598736214,0.21257367209602765,0.222394348364448,0.23914804710062765,0.2433451867470211,0.4502544481919615,0.3159380347384083,0.3021233660134476,athenasitaly
Gantri,2354.0,Home,Lighting,Design,,,,,,0.238294720276185,0.351543367352439,0.2840471992067822,0.2298495383569864,0.37517742782445435,0.2850595540614357,0.28108923205906994,0.2614392328971216,0.41496702377969685,0.32077958860868605,0.261445247013833,0.5087334491794371,0.3453898243156298,0.38425295467922965,gantridesigns,0.3503322834311743,0.23820704301798823,0.44738142398791075,0.3108844773155151,0.2621154569855838,0.3010883805749595,0.28025348267969197,0.2873310603743312,0.25815571864937586,0.29460724335438976,0.27517959724279045,0.3127540318660707,gantri
Satechi,2355.0,Gadget,Tech,Electronic,,,,,,,,,,,,,0.2832126893724529,0.9999999999321096,0.44141192136544827,0.28322667917625904,0.9999999999783165,0.44142891317801325,0.39290661388770765,Satechi,0.678839547235507,0.4351151853208228,0.6074562207914461,0.5070413873512549,0.9483745021356588,0.9999999999999423,0.9735032983608609,0.7914712249818215,0.38250688299160324,0.9999999907085323,0.5533525897253777,0.8759398692519436,satechi
FEMMUE,2356.0,Skincare,Beauty,,,,,,,,,,,,,,,,,,,,,,0.358198557451153,0.24591670706635355,0.5254601033746751,0.3350357868361784,0.23627109730650347,0.45189917871473667,0.31030318671753593,0.3161375664469743,0.24845775497520492,0.669413478566843,0.36240588866268475,0.4292818712590373,femmue
Dancebot,2357.0,Tech,Gadget,Music,,,,,,,,,,,,,,,,,,,,mydancebot,,,,,,,,,,,,,mydancebot
THE NORTH FACE (JP),2359.0,Sports,Clothing,Glamping,,,,,,,,,,,,,0.26545896371534,0.5383871639282607,0.3555896923531687,0.265409883283372,0.547530198256076,0.3575169420557473,0.3516711229988905,thenorthfacejp,0.2799805148708405,0.22936231137523228,0.32172775308545465,0.2678045780174068,0.28571526849751055,0.1040726953777031,0.1525709404029697,0.17096172105738677,0.29483003008102354,0.3042882532669715,0.2994844836404158,0.18194943985454087,thenorthfacejp
OBI OBI #2,2360.0,Kids,Accessories,Bags,,,,,,,,,,,,,,,,,,,,obiobiparis,,,,,,,,,,,,,
Baffin Goods,2362.0,Beauty,Eco-Friendly,USA,Sino Project,US,,,,,,,,,,,,,,,,,,baffingoods,,,,,,,,,,,,,baffin_goods
KORA Organics,2365.0,Skincare,,,,,,,,,,,,,,,0.2715261524582759,0.1702569480156827,0.20928466468903353,0.2713521188208318,0.15913134996939357,0.2006145746147394,0.20677314813251305,KORAOrganics,0.513058636015586,0.27952661413629915,0.19904018351119912,0.23251520518117572,0.3711385871229191,0.7685783036163084,0.5005612674784039,0.38857336507384044,0.4276210497845219,0.9226502110422486,0.5843931708777057,0.6954877376285775,koraorganics
Package Free Shop,2366.0,Lifestyle,Eco-Friendly,USA,Sino Project,US,,,,,,,,,,,,,,,,,,packagefreeshop,,,,,,,,,,,,,packagefreeshop
TANWA,2368.0,Clothing,Fashion,Thailand,Sino Project,TH,,,,,,,,,,,,,,,,,,tanwa,,,,,,,,,,,,,tanwa
Archipelago,2371.0,Fragrance,Candles,Skincare,,,,,,,,,,,,,,,,,,,,ArchipelagoBotanicals,,,,,,,,,,,,,archipelagobotanicals
Mosses,2372.0,Fashion,Lifestyle,USA,Sino Project,US,,,,,,,,,,,,,,,,,,freedoMoses,,,,,,,,,,,,,freedom_moses_official
trnka,2373.0,Fashion,Kids,Japan,Sino Project,JP,,,,,,,,,,,,,,,,,,trnka001,,,,,,,,,,,,,trnka_official
Laboratoire Garancia,2374.0,Skincare,Fragrance,,,,0.7085562366911279,2.7726679068942184e-16,5.545335813788434e-16,0.3745549722941792,1.2950315277249799e-05,2.589973506582768e-05,0.37718723136455456,3.6044289757005713e-07,7.20885106256995e-07,2.7726679045832745e-15,0.2646651324771185,0.6133178625182789,0.3697653696238943,0.2646836189533768,0.6131111338759252,0.36974582773894893,0.09043836722794522,garancia,0.07229433613740162,0.9809794094833432,2.852581451453359e-06,5.7051463129616146e-06,0.3180980503608031,0.12411914204314527,0.1785640982511361,2.2818398099427922e-05,0.28083025240991616,0.3730211379782414,0.32042639007152907,0.047684838347618955,garanciabeauty
Vancouver Candle,2377.0,Candles,Fragrance,,,,,,,,,,,,,,0.26146954510915243,0.32811674885676123,0.2910262261667547,0.261471789594112,0.36438918663258885,0.3044685524634923,0.2981075910003912,VancouverCandleCo,0.23635697513723986,0.3809123946117465,0.029762998593409154,0.05521195208001178,0.2448078306880494,0.28306772373040473,0.2625512577887311,0.13541712946181164,0.25519481394574456,0.21284833232083786,0.23210591159619523,0.15119888749589103,vancouvercandleco
Avenida Home,2378.0,Home,Tableware,Drinkware,,,,,,,,,,,,,,,,,,,,avenidahome,,,,,,,,,,,,,avenida_home
Upright,2380.0,Health,Tech,Gadget,Sino Project,,0.2337342617722201,0.3722513731657845,0.28716159223642723,0.23929340416911465,0.42779302362643445,0.30691090280955946,0.23303498675214204,0.5193485186623599,0.321714589156369,0.3055202212741128,0.264216381542982,0.7729074019505007,0.393809881253064,0.2639811693342096,0.7035918329846582,0.3839193411973275,0.5108221345660646,Uprightpose,0.4485395392101065,0.23935372648168216,0.13785296829298427,0.17494716888414558,0.2391946609573212,0.6357136229286469,0.3476005595169031,0.2788115619277059,0.2841849881114048,0.5624165485201995,0.37758103012850974,0.3760800224779278,upright
LEGO Worlds,2381.0,Toy,Game,Denmark,Sino Project,DK,,,,,,,,,,,,,,,,,,LEGOWorldsGame,,,,,,,,,,,,,legoworldsgame
Chiara Firenze Fragranze,2383.0,Home,Fragrance,,,,,,,,,,,,,,0.2617554002541859,0.5683164891815858,0.35842657001165745,0.2617622511710985,0.5168808007847236,0.3475273597078366,0.3535470892047778,chiarafirenzefragranze,0.40675229836545446,0.2305986522155571,0.4557196802398579,0.30623790472110896,0.23332155065151736,0.5898694091149341,0.33437987524945045,0.3268703734260868,0.24314252111305557,0.9936120412962618,0.39068274995229973,0.45376130307242846,chiarafirenze_fragranze
Burleigh Pottery,2385.0,Tableware,Drinkware,Teaware,,,,,,,,,,,,,,,,,,,,Burleigh,,,,,,,,,,,,,burleighpottery
decolfa,2387.0,Décor,Stationery,Japan,Sino Project,JP,,,,,,,,,,,,,,,,,,decolfa,,,,,,,,,,,,,decolfa
Jibo,2392.0,Smarthome,Tech,,,,,,,,,,,,,,,,,,,,,jiborobot,,,,,,,,,,,,,jiborobot
Eterno Skincare,2393.0,Skincare,Beauty,,,,,,,,,,,,,,,,,,,,,eternoskincare,,,,,,,,,,,,,eternoskincare
Paladim,2394.0,Décor,Handmade,Lighting,,,0.23095713256127662,0.425697419747264,0.29945076922992503,0.26034815654124915,0.3957126383412747,0.3140655765924026,0.2298495383569864,0.37517742782445435,0.2850595540614357,0.30488490484783065,0.2619015821484653,0.1689511949045487,0.20540002343273975,0.2619027005014018,0.17078001207451218,0.206746167822128,0.23558589037507194,PaladimHandmade,0.25346081905153284,0.23166717483523663,0.43502928870925983,0.30233250601045186,0.24239950207629177,0.7923031983890487,0.3712252818062343,0.3512172361725212,0.245430689426015,0.1865809471222751,0.2119974862337308,0.27015562523244324,paladimhandmade
molly meg,2395.0,Kids,Accessories,UK,Sino Project,,,,,,,,,,,,,,,,,,,mollymegshop,,,,,,,,,,,,,molly_meg_
Mad Mattr,2401.0,Kids,Educational,Eco-Friendly,Sweden,,0.23292216461328422,0.050037957615707486,0.08237874163233738,0.2382988800787412,0.32377900372256757,0.2745390850758778,0.2355267208599386,0.2760688747513574,0.2541913861630775,0.18518173165688534,0.26162480903336893,0.49283099085362686,0.3418008421092888,0.2616272891514388,0.5343857295194403,0.35127538493988175,0.27534501243912995,relevantplay,0.21449897330497306,0.23012476747130636,0.05884595282291029,0.09372514416832228,0.22984014765648994,0.09478515280352356,0.13421895018739177,0.12113491159798072,0.2426178976310524,0.30085595820736627,0.2686165646641471,0.12729785238828842,madmattr_us
